Order Date,Region,Sales Channel,Category,Product Name,Quantity,Unit Price,Total Sales,Profit
2023-11-13,East,Distributor,Office Supplies,Pen Box,3,13.46,40.38,15.06
2023-11-13,West,Online,Office Supplies,Binder Pack,24,34.37,824.88,333.56
2023-11-13,West,Online,Furniture,Bookshelf,18,175.66,3161.88,1329.93
2023-11-14,South,Online,Furniture,Office Chair,18,297.57,5356.26,1703.62
2023-11-14,East,In-Store,Furniture,Desk,21,690.24,14495.04,3376.94
2023-11-14,Central,In-Store,Furniture,Office Chair,12,272.64,3271.68,1050.8
2023-11-14,East,Online,Electronics,Smartphone,21,508.83,10685.43,3355.34
2023-11-14,Central,In-Store,Furniture,Bookshelf,6,173.75,1042.5,435.92
2023-11-14,South,Distributor,Furniture,Office Chair,24,448.87,10772.88,4705.44
2023-11-14,East,Online,Office Supplies,Binder Pack,17,26.65,453.05,208.4
2023-11-14,South,Online,Furniture,Bookshelf,13,214.36,2786.68,1212.07
2023-11-15,South,Online,Furniture,Desk,22,378.91,8336.02,2427.74
2023-11-15,East,Online,Office Supplies,Printer Paper,2,17.11,34.22,14.81
2023-11-15,South,Online,Furniture,Bookshelf,12,145.93,1751.16,804.52
2023-11-16,Central,Online,Electronics,Laptop,4,1152.93,4611.72,1304.51
2023-11-17,West,In-Store,Office Supplies,Pen Box,12,9.77,117.24,31.48
2023-11-17,South,Online,Electronics,Laptop,21,831.23,17455.83,4683.72
2023-11-17,North,Online,Electronics,Monitor,6,229.51,1377.06,364.16
2023-11-18,North,Online,Office Supplies,Pen Box,21,6.71,140.91,61.8
2023-11-18,North,Online,Electronics,Monitor,2,408.71,817.42,169.37
2023-11-18,North,Online,Office Supplies,Pen Box,5,7.36,36.8,14.83
2023-11-19,Central,Online,Furniture,Desk,23,705.7,16231.1,6378.81
2023-11-19,West,Online,Office Supplies,Printer Paper,23,29.24,672.52,258.63
2023-11-19,Central,Online,Office Supplies,Printer Paper,18,24.69,444.42,108.64
2023-11-19,South,Online,Office Supplies,Binder Pack,2,32.62,65.24,14.43
2023-11-20,South,Online,Furniture,Desk,17,656.52,11160.84,4935.97
2023-11-20,West,Online,Electronics,Monitor,6,256.66,1539.96,311.63
2023-11-21,East,In-Store,Furniture,Office Chair,7,414.11,2898.77,613.59
2023-11-21,Central,Online,Office Supplies,Pen Box,8,10.03,80.24,21.02
2023-11-21,North,In-Store,Office Supplies,Pen Box,22,19.01,418.22,84.8
2023-11-21,North,Online,Furniture,Bookshelf,24,182.17,4372.08,912.15
2023-11-22,North,In-Store,Furniture,Office Chair,16,435.94,6975.04,1915.01
2023-11-22,East,Distributor,Office Supplies,Printer Paper,14,28.39,397.46,138.31
2023-11-23,East,Online,Office Supplies,Binder Pack,16,18.37,293.92,145.4
2023-11-23,West,In-Store,Office Supplies,Stapler,24,6.67,160.08,55.61
2023-11-24,North,Distributor,Office Supplies,Printer Paper,22,17.15,377.3,111.98
2023-11-24,North,In-Store,Furniture,Office Chair,22,227.4,5002.8,1437.66
2023-11-24,South,Online,Furniture,Office Chair,15,212.4,3186.0,1204.5
2023-11-24,North,Online,Electronics,Headphones,24,294.73,7073.52,3361.26
2023-11-24,South,Online,Office Supplies,Binder Pack,5,38.53,192.65,78.18
2023-11-24,East,Distributor,Electronics,Laptop,8,1140.32,9122.56,4188.0
2023-11-24,North,Online,Office Supplies,Binder Pack,10,18.98,189.8,81.28
2023-11-24,East,Online,Furniture,Desk,7,579.73,4058.11,1632.97
2023-11-24,North,Distributor,Furniture,Bookshelf,18,202.97,3653.46,1675.93
2023-11-25,South,Online,Furniture,Desk,21,459.27,9644.67,2256.7
2023-11-26,North,Online,Office Supplies,Pen Box,18,11.15,200.7,98.49
2023-11-26,South,In-Store,Office Supplies,Printer Paper,4,28.68,114.72,23.82
2023-11-26,North,In-Store,Electronics,Headphones,20,232.92,4658.4,1823.14
2023-11-27,South,In-Store,Electronics,Monitor,11,425.77,4683.47,1086.22
2023-11-27,Central,Distributor,Electronics,Smartphone,9,471.21,4240.89,1051.6
2023-11-27,South,In-Store,Electronics,Laptop,19,1430.95,27188.05,11827.38
2023-11-27,South,In-Store,Office Supplies,Printer Paper,22,22.03,484.66,152.05
2023-11-27,South,Online,Furniture,Office Chair,5,239.24,1196.2,373.84
2023-11-28,North,Online,Electronics,Headphones,15,286.97,4304.55,1811.91
2023-11-28,South,Online,Electronics,Smartphone,5,1067.03,5335.15,2596.99
2023-11-28,North,Online,Electronics,Monitor,24,292.54,7020.96,2233.33
2023-11-29,East,In-Store,Electronics,Headphones,3,90.53,271.59,61.68
2023-11-29,Central,Online,Office Supplies,Printer Paper,17,28.9,491.3,193.81
2023-11-29,Central,In-Store,Furniture,Office Chair,19,485.33,9221.27,2268.98
2023-11-30,East,Online,Furniture,Bookshelf,1,106.35,106.35,52.47
2023-11-30,South,In-Store,Electronics,Monitor,9,428.15,3853.35,1137.83
2023-11-30,East,Online,Electronics,Laptop,15,1622.95,24344.25,11987.62
2023-11-30,North,Online,Electronics,Laptop,8,2323.38,18587.04,4454.47
2023-11-30,East,Online,Furniture,Desk,18,550.99,9917.82,2603.56
2023-12-01,East,Distributor,Furniture,Bookshelf,21,122.7,2576.7,1085.02
2023-12-01,Central,Distributor,Furniture,Desk,14,477.03,6678.42,1610.49
2023-12-01,North,Online,Furniture,Office Chair,12,222.85,2674.2,1328.26
2023-12-01,East,Distributor,Electronics,Smartphone,17,976.73,16604.41,3427.09
2023-12-01,East,Distributor,Furniture,Office Chair,12,475.16,5701.92,1589.7
2023-12-02,South,Online,Office Supplies,Stapler,8,13.92,111.36,38.16
2023-12-02,Central,Distributor,Furniture,Bookshelf,1,156.99,156.99,32.52
2023-12-03,East,Online,Furniture,Office Chair,11,205.36,2258.96,905.02
2023-12-03,South,Online,Electronics,Headphones,22,207.07,4555.54,1438.9
2023-12-03,Central,Online,Electronics,Monitor,14,211.53,2961.42,786.15
2023-12-03,Central,Distributor,Furniture,Desk,1,523.66,523.66,198.31
2023-12-04,West,Online,Furniture,Bookshelf,8,173.05,1384.4,419.42
2023-12-04,West,Online,Furniture,Desk,5,794.55,3972.75,1389.81
2023-12-04,Central,Online,Electronics,Laptop,3,1281.36,3844.08,1237.64
2023-12-04,North,In-Store,Office Supplies,Binder Pack,14,18.24,255.36,85.6
2023-12-04,West,In-Store,Furniture,Bookshelf,7,108.4,758.8,286.38
2023-12-05,South,Online,Office Supplies,Printer Paper,13,21.44,278.72,62.54
2023-12-05,East,In-Store,Electronics,Monitor,23,296.36,6816.28,2640.84
2023-12-05,North,Distributor,Electronics,Headphones,10,104.08,1040.8,363.08
2023-12-05,Central,Online,Electronics,Headphones,11,200.65,2207.15,955.65
2023-12-06,West,Distributor,Furniture,Office Chair,9,295.48,2659.32,1140.17
2023-12-07,West,Distributor,Electronics,Monitor,4,246.8,987.2,336.22
2023-12-07,South,In-Store,Electronics,Headphones,2,284.63,569.26,257.77
2023-12-07,East,Distributor,Furniture,Bookshelf,5,100.04,500.2,126.99
2023-12-08,West,Online,Office Supplies,Printer Paper,7,26.25,183.75,87.25
2023-12-08,West,In-Store,Furniture,Desk,12,762.64,9151.68,4060.91
2023-12-09,East,In-Store,Furniture,Office Chair,24,481.9,11565.6,5779.09
2023-12-09,South,In-Store,Office Supplies,Pen Box,16,7.71,123.36,36.59
2023-12-10,West,Online,Office Supplies,Pen Box,11,15.35,168.85,54.2
2023-12-10,East,Online,Electronics,Monitor,23,381.04,8763.92,2625.64
2023-12-11,West,In-Store,Electronics,Smartphone,13,834.93,10854.09,2777.19
2023-12-11,North,Online,Office Supplies,Pen Box,5,19.57,97.85,25.98
2023-12-12,Central,In-Store,Office Supplies,Printer Paper,16,18.35,293.6,82.51
2023-12-12,East,In-Store,Furniture,Desk,8,568.72,4549.76,2034.36
2023-12-12,Central,Online,Electronics,Smartphone,8,685.99,5487.92,1432.66
2023-12-12,South,Online,Electronics,Headphones,11,165.36,1818.96,518.47
2023-12-13,East,In-Store,Electronics,Monitor,24,465.58,11173.92,2884.45
2023-12-13,West,In-Store,Electronics,Laptop,11,1860.02,20460.22,9757.46
2023-12-13,Central,In-Store,Furniture,Office Chair,11,266.78,2934.58,1397.37
2023-12-13,East,Online,Electronics,Monitor,22,265.0,5830.0,1302.38
2023-12-14,North,In-Store,Office Supplies,Printer Paper,7,12.26,85.82,26.58
2023-12-14,West,Online,Office Supplies,Printer Paper,3,16.14,48.42,16.48
2023-12-14,East,Online,Office Supplies,Printer Paper,15,22.01,330.15,87.77
2023-12-15,North,Online,Furniture,Desk,22,368.45,8105.9,2814.21
2023-12-15,South,Distributor,Furniture,Desk,1,379.95,379.95,78.31
2023-12-15,South,Online,Electronics,Monitor,16,313.55,5016.8,2039.1
2023-12-15,Central,In-Store,Office Supplies,Stapler,7,10.94,76.58,28.93
2023-12-15,West,In-Store,Furniture,Bookshelf,19,100.76,1914.44,552.77
2023-12-15,West,Distributor,Office Supplies,Pen Box,16,13.75,220.0,100.25
2023-12-15,East,Online,Office Supplies,Stapler,7,13.67,95.69,24.41
2023-12-15,Central,Online,Furniture,Desk,2,689.49,1378.98,616.53
2023-12-16,East,Distributor,Office Supplies,Stapler,14,9.74,136.36,50.64
2023-12-16,East,Online,Office Supplies,Binder Pack,4,25.77,103.08,24.32
2023-12-16,West,Distributor,Furniture,Desk,3,617.95,1853.85,841.63
2023-12-16,Central,Online,Electronics,Smartphone,18,1043.53,18783.54,7440.24
2023-12-16,East,Online,Furniture,Bookshelf,22,242.41,5333.02,1398.59
2023-12-16,South,Online,Furniture,Office Chair,24,201.62,4838.88,1034.62
2023-12-16,South,Online,Office Supplies,Binder Pack,18,23.32,419.76,120.71
2023-12-16,North,Online,Office Supplies,Printer Paper,8,23.66,189.28,56.63
2023-12-16,North,Online,Electronics,Smartphone,5,1181.54,5907.7,2920.78
2023-12-17,South,In-Store,Electronics,Monitor,5,262.54,1312.7,345.2
2023-12-17,West,Online,Furniture,Bookshelf,2,137.84,275.68,136.65
2023-12-18,West,Online,Electronics,Laptop,6,1519.41,9116.46,3920.54
2023-12-18,South,Online,Electronics,Monitor,13,376.75,4897.75,1599.39
2023-12-18,North,Online,Electronics,Smartphone,12,1179.71,14156.52,4859.03
2023-12-18,West,Online,Electronics,Smartphone,2,972.95,1945.9,750.34
2023-12-18,North,Online,Furniture,Office Chair,19,102.86,1954.34,958.84
2023-12-19,Central,In-Store,Furniture,Office Chair,19,338.92,6439.48,3004.53
2023-12-19,South,Online,Office Supplies,Stapler,23,7.76,178.48,42.74
2023-12-19,East,Online,Electronics,Monitor,7,308.54,2159.78,962.56
2023-12-20,West,Distributor,Furniture,Desk,16,450.37,7205.92,3046.18
2023-12-20,Central,Online,Office Supplies,Binder Pack,13,37.9,492.7,170.98
2023-12-20,East,In-Store,Furniture,Bookshelf,13,228.09,2965.17,604.09
2023-12-22,Central,Online,Furniture,Bookshelf,10,165.05,1650.5,613.68
2023-12-22,North,Online,Office Supplies,Binder Pack,9,18.68,168.12,52.32
2023-12-22,North,Online,Office Supplies,Printer Paper,12,14.92,179.04,54.29
2023-12-22,Central,Distributor,Electronics,Monitor,6,448.29,2689.74,708.4
2023-12-22,Central,In-Store,Electronics,Smartphone,8,1080.65,8645.2,2909.77
2023-12-22,East,Online,Electronics,Headphones,13,219.66,2855.58,838.77
2023-12-23,South,In-Store,Office Supplies,Stapler,11,8.79,96.69,21.1
2023-12-23,Central,Online,Office Supplies,Printer Paper,7,22.64,158.48,77.15
2023-12-23,North,Online,Furniture,Office Chair,20,259.48,5189.6,1220.62
2023-12-23,Central,Online,Furniture,Desk,16,331.13,5298.08,1999.8
2023-12-24,North,Online,Office Supplies,Printer Paper,17,13.44,228.48,60.87
2023-12-24,South,Online,Furniture,Desk,3,409.04,1227.12,523.45
2023-12-25,West,Online,Office Supplies,Pen Box,8,10.49,83.92,27.58
2023-12-25,West,Distributor,Office Supplies,Pen Box,23,18.48,425.04,102.18
2023-12-25,Central,Online,Electronics,Monitor,4,221.47,885.88,323.16
2023-12-25,West,Online,Furniture,Bookshelf,19,159.24,3025.56,1478.84
2023-12-25,East,Online,Furniture,Bookshelf,18,147.3,2651.4,1252.69
2023-12-25,South,Online,Furniture,Bookshelf,24,142.07,3409.68,1601.88
2023-12-25,South,Online,Office Supplies,Pen Box,20,17.5,350.0,74.22
2023-12-25,South,Online,Furniture,Bookshelf,3,209.04,627.12,194.4
2023-12-25,Central,Online,Office Supplies,Printer Paper,8,16.44,131.52,28.11
2023-12-26,Central,Online,Furniture,Bookshelf,23,98.87,2274.01,604.14
2023-12-29,West,Online,Furniture,Bookshelf,6,208.64,1251.84,334.57
2023-12-29,West,In-Store,Electronics,Smartphone,8,498.67,3989.36,1521.78
2023-12-29,North,Online,Office Supplies,Binder Pack,4,15.28,61.12,28.94
2023-12-29,West,Online,Electronics,Headphones,14,274.84,3847.76,1369.86
2023-12-30,West,Online,Office Supplies,Pen Box,11,16.18,177.98,53.88
2023-12-30,West,Online,Electronics,Monitor,23,449.76,10344.48,3853.91
2023-12-30,East,In-Store,Furniture,Office Chair,13,304.48,3958.24,1224.08
2023-12-30,East,Online,Furniture,Office Chair,7,160.94,1126.58,269.25
2023-12-30,North,Online,Furniture,Office Chair,5,456.95,2284.75,918.98
2023-12-31,East,Online,Furniture,Bookshelf,24,214.35,5144.4,1775.77
2023-12-31,South,Online,Office Supplies,Binder Pack,12,38.64,463.68,175.19
2023-12-31,East,Online,Office Supplies,Stapler,8,11.56,92.48,28.19
2023-12-31,Central,In-Store,Office Supplies,Pen Box,8,7.32,58.56,14.84
2023-12-31,Central,In-Store,Electronics,Headphones,9,248.84,2239.56,1091.2
2024-01-01,West,Online,Office Supplies,Binder Pack,3,26.53,79.59,17.01
2024-01-01,South,In-Store,Furniture,Desk,18,799.49,14390.82,4725.27
2024-01-01,West,Distributor,Electronics,Monitor,19,380.44,7228.36,2250.72
2024-01-01,North,Online,Office Supplies,Stapler,1,10.26,10.26,3.61
2024-01-01,Central,In-Store,Furniture,Bookshelf,13,173.1,2250.3,597.7
2024-01-01,West,Online,Furniture,Desk,13,384.76,5001.88,1390.6
2024-01-02,South,Online,Electronics,Headphones,10,96.55,965.5,421.06
2024-01-02,West,Online,Electronics,Monitor,21,232.2,4876.2,2282.07
2024-01-02,South,Online,Office Supplies,Stapler,13,6.97,90.61,19.99
2024-01-02,East,Online,Electronics,Laptop,3,2354.11,7062.33,2427.28
2024-01-02,Central,Online,Furniture,Bookshelf,5,158.9,794.5,278.18
2024-01-03,West,Online,Furniture,Office Chair,14,123.94,1735.16,704.55
2024-01-03,North,Distributor,Furniture,Bookshelf,19,157.93,3000.67,1467.99
2024-01-04,Central,Online,Electronics,Smartphone,19,774.86,14722.34,7293.49
2024-01-05,North,In-Store,Electronics,Monitor,4,405.67,1622.68,810.71
2024-01-05,South,Online,Office Supplies,Pen Box,19,12.94,245.86,76.46
2024-01-05,Central,In-Store,Office Supplies,Pen Box,21,8.82,185.22,41.29
2024-01-05,Central,In-Store,Furniture,Desk,18,209.08,3763.44,1141.28
2024-01-06,Central,In-Store,Office Supplies,Pen Box,16,18.23,291.68,63.92
2024-01-06,North,In-Store,Furniture,Desk,14,379.33,5310.62,1329.24
2024-01-06,West,Distributor,Electronics,Laptop,20,1124.79,22495.8,8053.93
2024-01-06,West,Online,Office Supplies,Binder Pack,10,33.41,334.1,71.63
2024-01-07,North,Online,Furniture,Bookshelf,16,94.93,1518.88,753.54
2024-01-07,South,In-Store,Electronics,Headphones,17,125.14,2127.38,495.02
2024-01-08,North,Online,Electronics,Laptop,24,2099.22,50381.28,20620.52
2024-01-08,East,Online,Electronics,Monitor,21,337.17,7080.57,2447.74
2024-01-08,East,Online,Office Supplies,Printer Paper,5,19.29,96.45,19.52
2024-01-09,South,Distributor,Furniture,Desk,4,338.41,1353.64,396.47
2024-01-10,South,Distributor,Electronics,Monitor,8,232.34,1858.72,813.57
2024-01-10,West,Online,Office Supplies,Pen Box,7,7.68,53.76,26.21
2024-01-10,South,Distributor,Furniture,Office Chair,7,205.26,1436.82,610.3
2024-01-10,North,Online,Electronics,Laptop,12,1715.1,20581.2,8957.97
2024-01-10,Central,In-Store,Furniture,Desk,16,349.03,5584.48,2364.67
2024-01-11,North,Online,Furniture,Bookshelf,13,221.22,2875.86,1271.58
2024-01-11,Central,Distributor,Electronics,Laptop,8,1603.1,12824.8,5355.65
2024-01-12,Central,Distributor,Office Supplies,Binder Pack,4,24.26,97.04,42.27
2024-01-12,East,In-Store,Furniture,Desk,9,626.18,5635.62,1700.89
2024-01-12,West,Online,Furniture,Office Chair,13,272.89,3547.57,1451.56
2024-01-13,East,Online,Furniture,Bookshelf,19,239.7,4554.3,931.75
2024-01-14,East,In-Store,Electronics,Headphones,15,135.15,2027.25,995.31
2024-01-14,South,Online,Office Supplies,Printer Paper,23,14.07,323.61,136.65
2024-01-14,East,In-Store,Electronics,Laptop,8,974.33,7794.64,2534.22
2024-01-14,East,Online,Office Supplies,Stapler,2,8.77,17.54,5.73
2024-01-15,North,Online,Office Supplies,Binder Pack,8,18.2,145.6,55.07
2024-01-15,South,Online,Electronics,Monitor,9,198.6,1787.4,375.16
2024-01-15,North,Online,Office Supplies,Binder Pack,6,34.22,205.32,73.91
2024-01-16,Central,In-Store,Electronics,Laptop,9,891.62,8024.58,3412.31
2024-01-16,South,In-Store,Electronics,Smartphone,20,447.59,8951.8,3910.28
2024-01-17,North,Online,Electronics,Laptop,9,1358.33,12224.97,4876.48
2024-01-17,South,In-Store,Furniture,Office Chair,12,265.29,3183.48,1432.71
2024-01-17,Central,Distributor,Electronics,Headphones,23,127.86,2940.78,1233.51
2024-01-17,West,Online,Office Supplies,Stapler,6,10.55,63.3,20.95
2024-01-18,South,Online,Furniture,Office Chair,19,203.16,3860.04,1090.4
2024-01-18,North,In-Store,Furniture,Desk,13,594.16,7724.08,3291.22
2024-01-18,West,Online,Electronics,Headphones,1,85.35,85.35,36.44
2024-01-18,Central,Online,Furniture,Office Chair,16,176.67,2826.72,1088.77
2024-01-19,East,In-Store,Electronics,Headphones,19,209.6,3982.4,1275.41
2024-01-19,West,Online,Furniture,Bookshelf,23,222.32,5113.36,2224.97
2024-01-19,West,In-Store,Electronics,Laptop,21,1356.22,28480.62,5749.99
2024-01-19,South,Online,Office Supplies,Pen Box,14,19.95,279.3,96.47
2024-01-19,Central,In-Store,Furniture,Desk,12,410.84,4930.08,2042.11
2024-01-19,South,In-Store,Office Supplies,Pen Box,18,7.92,142.56,52.59
2024-01-20,Central,Distributor,Office Supplies,Binder Pack,15,38.45,576.75,261.98
2024-01-20,Central,Distributor,Office Supplies,Binder Pack,17,26.03,442.51,166.17
2024-01-20,West,Online,Electronics,Laptop,5,1268.85,6344.25,1896.49
2024-01-20,Central,Online,Furniture,Desk,15,760.06,11400.9,5468.89
2024-01-21,Central,Online,Electronics,Laptop,4,863.89,3455.56,1201.88
2024-01-21,West,In-Store,Furniture,Bookshelf,6,180.55,1083.3,228.51
2024-01-21,North,Online,Furniture,Office Chair,17,105.34,1790.78,753.73
2024-01-22,South,Online,Office Supplies,Printer Paper,16,20.36,325.76,153.39
2024-01-22,South,Online,Office Supplies,Stapler,6,11.4,68.4,31.66
2024-01-22,North,Online,Furniture,Desk,7,218.69,1530.83,427.95
2024-01-22,North,Online,Electronics,Monitor,13,268.42,3489.46,1323.35
2024-01-22,Central,Online,Furniture,Bookshelf,20,123.04,2460.8,565.32
2024-01-23,South,Online,Electronics,Laptop,20,1738.14,34762.8,14941.7
2024-01-24,East,Online,Furniture,Office Chair,21,326.78,6862.38,2468.78
2024-01-24,East,Online,Office Supplies,Pen Box,9,17.28,155.52,61.14
2024-01-24,West,Online,Electronics,Monitor,17,278.5,4734.5,1723.89
2024-01-24,West,In-Store,Furniture,Desk,18,337.46,6074.28,1578.06
2024-01-24,South,In-Store,Office Supplies,Binder Pack,14,29.1,407.4,99.87
2024-01-24,South,Online,Electronics,Headphones,4,280.36,1121.44,268.79
2024-01-25,North,In-Store,Furniture,Desk,1,792.71,792.71,323.69
2024-01-25,North,Online,Office Supplies,Binder Pack,5,21.72,108.6,51.39
2024-01-25,Central,Distributor,Office Supplies,Pen Box,21,11.86,249.06,52.14
2024-01-26,East,Online,Office Supplies,Printer Paper,19,23.59,448.21,172.69
2024-01-26,East,Online,Electronics,Smartphone,16,633.35,10133.6,2819.03
2024-01-27,East,Online,Furniture,Office Chair,3,262.08,786.24,390.73
2024-01-27,West,In-Store,Electronics,Monitor,7,199.25,1394.75,590.69
2024-01-28,West,Online,Furniture,Bookshelf,18,214.99,3869.82,1140.03
2024-01-28,South,Distributor,Electronics,Smartphone,5,502.1,2510.5,1123.46
2024-01-28,East,In-Store,Furniture,Office Chair,24,245.24,5885.76,2057.42
2024-01-28,North,In-Store,Office Supplies,Printer Paper,17,24.02,408.34,158.36
2024-01-29,West,Online,Furniture,Office Chair,20,402.45,8049.0,2502.91
2024-01-29,West,Online,Furniture,Bookshelf,15,154.17,2312.55,957.67
2024-01-29,North,In-Store,Furniture,Office Chair,2,319.69,639.38,166.03
2024-01-30,North,Online,Electronics,Smartphone,6,529.48,3176.88,814.11
2024-01-30,South,Online,Furniture,Office Chair,2,440.55,881.1,392.78
2024-01-30,East,Online,Furniture,Desk,21,291.61,6123.81,1755.93
2024-01-30,East,Online,Electronics,Laptop,2,1745.91,3491.82,1050.2
2024-01-30,East,Online,Electronics,Headphones,14,107.09,1499.26,484.37
2024-01-30,West,In-Store,Office Supplies,Binder Pack,19,23.54,447.26,169.85
2024-01-31,East,Online,Furniture,Bookshelf,22,161.49,3552.78,1623.57
2024-01-31,West,Online,Electronics,Monitor,3,184.43,553.29,161.35
2024-01-31,South,In-Store,Office Supplies,Binder Pack,2,23.11,46.22,18.82
2024-01-31,North,Online,Office Supplies,Binder Pack,18,23.75,427.5,100.12
2024-01-31,Central,In-Store,Office Supplies,Printer Paper,10,26.6,266.0,78.86
2024-01-31,North,Online,Furniture,Desk,9,622.99,5606.91,2580.75
2024-02-01,East,In-Store,Office Supplies,Pen Box,8,14.55,116.4,28.71
2024-02-01,West,Online,Electronics,Smartphone,5,1105.18,5525.9,2106.72
2024-02-01,West,In-Store,Electronics,Smartphone,7,937.76,6564.32,2823.36
2024-02-01,West,Online,Office Supplies,Printer Paper,10,13.66,136.6,46.16
2024-02-02,North,Online,Furniture,Office Chair,16,331.27,5300.32,1860.63
2024-02-02,Central,In-Store,Office Supplies,Binder Pack,13,23.32,303.16,142.76
2024-02-02,Central,Distributor,Office Supplies,Pen Box,13,14.12,183.56,70.85
2024-02-02,East,Online,Furniture,Office Chair,12,460.3,5523.6,2360.48
2024-02-03,Central,Online,Electronics,Monitor,4,483.14,1932.56,748.91
2024-02-03,North,Online,Electronics,Headphones,13,141.88,1844.44,599.11
2024-02-03,West,Online,Office Supplies,Printer Paper,3,19.68,59.04,19.86
2024-02-04,North,Online,Furniture,Office Chair,11,354.68,3901.48,1192.76
2024-02-04,East,Online,Electronics,Monitor,3,370.18,1110.54,424.9
2024-02-04,South,Distributor,Furniture,Bookshelf,6,147.81,886.86,232.81
2024-02-05,West,Distributor,Office Supplies,Pen Box,15,7.3,109.5,37.14
2024-02-05,East,In-Store,Furniture,Desk,20,339.89,6797.8,2080.27
2024-02-06,West,In-Store,Furniture,Desk,23,274.91,6322.93,2800.93
2024-02-06,South,Online,Furniture,Bookshelf,16,247.07,3953.12,820.72
2024-02-06,East,Online,Furniture,Desk,6,531.02,3186.12,1578.54
2024-02-06,Central,In-Store,Electronics,Monitor,7,371.5,2600.5,790.05
2024-02-06,South,In-Store,Electronics,Headphones,6,62.19,373.14,86.31
2024-02-07,North,In-Store,Furniture,Office Chair,9,277.93,2501.37,915.4
2024-02-07,East,Online,Furniture,Office Chair,18,250.31,4505.58,2144.49
2024-02-07,South,Distributor,Furniture,Office Chair,10,482.17,4821.7,1890.53
2024-02-07,West,In-Store,Office Supplies,Stapler,1,9.93,9.93,3.44
2024-02-08,North,Online,Office Supplies,Stapler,10,11.69,116.9,26.73
2024-02-08,East,Distributor,Electronics,Monitor,23,260.83,5999.09,2842.99
2024-02-08,West,Distributor,Office Supplies,Pen Box,23,8.69,199.87,67.16
2024-02-09,Central,Online,Furniture,Office Chair,11,219.61,2415.71,1184.01
2024-02-09,Central,Online,Electronics,Headphones,15,160.21,2403.15,1199.54
2024-02-09,West,In-Store,Office Supplies,Printer Paper,23,21.49,494.27,163.02
2024-02-10,Central,Online,Electronics,Laptop,10,1826.37,18263.7,8512.72
2024-02-10,South,In-Store,Electronics,Smartphone,13,757.71,9850.23,2668.45
2024-02-10,North,In-Store,Electronics,Monitor,14,317.24,4441.36,2023.34
2024-02-10,South,Online,Office Supplies,Pen Box,12,11.11,133.32,60.57
2024-02-11,South,Online,Electronics,Laptop,19,1522.3,28923.7,10055.4
2024-02-11,East,In-Store,Electronics,Laptop,4,1848.54,7394.16,3530.51
2024-02-12,North,Distributor,Office Supplies,Stapler,24,5.2,124.8,62.18
2024-02-12,Central,In-Store,Electronics,Smartphone,20,672.38,13447.6,3658.17
2024-02-12,North,Online,Office Supplies,Binder Pack,14,19.24,269.36,87.31
2024-02-13,Central,Online,Electronics,Laptop,2,1339.89,2679.78,1255.69
2024-02-13,South,In-Store,Office Supplies,Stapler,1,12.33,12.33,3.11
2024-02-13,Central,In-Store,Electronics,Monitor,17,332.77,5657.09,1629.22
2024-02-13,South,In-Store,Office Supplies,Stapler,23,10.89,250.47,98.1
2024-02-14,West,In-Store,Office Supplies,Pen Box,4,16.46,65.84,19.5
2024-02-14,South,Online,Furniture,Desk,5,792.24,3961.2,1818.04
2024-02-15,West,Online,Furniture,Desk,4,323.94,1295.76,524.84
2024-02-15,South,Online,Electronics,Smartphone,24,766.91,18405.84,3914.73
2024-02-15,Central,Distributor,Furniture,Bookshelf,1,116.77,116.77,41.02
2024-02-15,Central,Online,Office Supplies,Printer Paper,19,12.76,242.44,85.85
2024-02-16,South,In-Store,Office Supplies,Printer Paper,16,15.13,242.08,66.12
2024-02-16,West,In-Store,Electronics,Smartphone,20,600.67,12013.4,2709.46
2024-02-17,East,In-Store,Office Supplies,Pen Box,9,9.25,83.25,35.45
2024-02-17,West,Distributor,Office Supplies,Pen Box,24,14.88,357.12,172.85
2024-02-17,East,In-Store,Furniture,Desk,15,627.7,9415.5,4415.21
2024-02-17,East,In-Store,Furniture,Desk,11,302.15,3323.65,1292.54
2024-02-17,Central,Online,Office Supplies,Binder Pack,12,38.32,459.84,224.41
2024-02-17,West,In-Store,Furniture,Office Chair,8,309.31,2474.48,1027.21
2024-02-18,North,Online,Electronics,Headphones,20,140.09,2801.8,1359.51
2024-02-18,Central,Online,Furniture,Bookshelf,4,107.71,430.84,177.16
2024-02-19,Central,In-Store,Electronics,Monitor,12,392.82,4713.84,1588.09
2024-02-19,Central,Distributor,Office Supplies,Printer Paper,19,22.66,430.54,120.11
2024-02-19,South,In-Store,Office Supplies,Binder Pack,20,34.15,683.0,141.97
2024-02-20,South,Online,Office Supplies,Printer Paper,14,10.07,140.98,50.38
2024-02-21,Central,Online,Furniture,Office Chair,6,275.55,1653.3,535.7
2024-02-21,South,Distributor,Office Supplies,Printer Paper,17,29.56,502.52,206.78
2024-02-21,North,In-Store,Furniture,Office Chair,16,336.5,5384.0,1843.95
2024-02-21,Central,Online,Furniture,Office Chair,4,454.15,1816.6,474.37
2024-02-22,East,Distributor,Furniture,Desk,21,599.15,12582.15,4737.81
2024-02-23,East,Online,Electronics,Laptop,1,1398.2,1398.2,490.38
2024-02-23,West,Distributor,Furniture,Office Chair,1,449.52,449.52,115.13
2024-02-23,South,Online,Electronics,Headphones,23,121.46,2793.58,1362.89
